Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
5223	-121.8121033	3.249381304	-20.09437752	-1.266158051e-003
5224	-34.32208633	2.93185854	-113.8035126	-3.532947403e-003
5225	-88.82767487	3.094078302	82.50679779	-1.796017045e-003
5226	16.58145332	3.784274578	129.774826	-6.869662229e-003
5227	-119.1938324	2.960665226	-4.798466206	-1.273663884e-003
5228	-122.5597687	4.206672192	59.79803467	-1.30862179e-003
5229	89.69677734	4.857560635	113.2791443	-1.331178191e-002
5230	87.47890472	2.252679825	-64.00447083	-8.009171324e-003
5231	-116.5617905	3.186310768	37.87210083	-1.34799609e-003
5232	110.3548508	3.086367846	49.92507935	-6.040827884e-003
5233	-9.712550163	2.879839897	117.6971436	-4.909757536e-003
5234	-62.12052536	3.307137489	107.6355591	-2.47745561e-003
5235	-90.72296906	1.99686408	-51.20540237	-1.562565103e-003
5236	85.84088135	1.481529832	-40.964077	-5.597243216e-003
5237	-1.772362471	5.586580276	-153.0663605	-5.048323601e-003
5238	-59.38942719	0.6750856042	51.89899826	-1.658323185e-003
5239	-55.95386124	8.43605423	-174.0325012	-1.629344865e-003
5240	51.54815674	-0.1714585572	-24.42884064	-3.182274895e-003
5241	56.79579926	-4.597495124e-002	21.63244438	-3.301264314e-003
5242	-33.08807755	-0.5741119385	27.35143852	-8.138782164e-004
5243	-1.597486615	-1.04716599	-13.51294708	-2.32406645e-005
5244	15.96281719	-1.020397186	-4.914123058	-1.866837529e-005
5245	-15.96864605	-0.9341831207	18.05799294	-2.47310993e-004
5246	106.8547058	4.561880589	91.77998352	-1.199746021e-002
5247	12.80341148	2.723935604	-115.0507355	-6.371836207e-003
5248	-28.49262047	-0.6022519469	-30.5365181	-8.230853723e-004
5249	-26.10516167	3.214236975	-120.1554565	-3.965097221e-003
5250	105.2960434	3.076371908	-59.56862259	-7.510310752e-003
5251	75.45859528	3.583389282	-103.5300446	-1.135789262e-002
5252	4.020608902	2.708717346	-115.4604034	-5.749329375e-003
5253	8.530049324	2.657466412	-114.4329681	-6.046451745e-003
5254	-17.62123108	2.359894514	-108.6938171	-4.328744581e-003
5255	-8.929930687	2.313524485	-109.0073929	-4.820023605e-003
5256	-1.248940229	2.680571079	-115.095932	-5.391641935e-003
5257	-26.25389862	2.691833019	-112.2445221	-3.91540334e-003
5258	27.02810097	3.422575235	122.9568787	-7.718611414e-003
5259	109.154213	2.887441874	-45.37564087	-5.542604413e-003
5260	-85.92016602	2.607576847	74.90365601	-1.798960625e-003
5261	15.21606636	2.541743517	-111.940155	-6.480315278e-003
5262	-0.4740591645	2.248866796	-108.330719	-5.31099522e-003
5263	-9.421719551	1.969162107	-103.2802124	-4.666114364e-003
5264	-20.82160568	2.99448204	-117.9625549	-4.243333478e-003
5265	91.46388245	2.660344362	-69.36936188	-8.749038898e-003
5266	96.02870941	2.762765646	-65.68990326	-8.365226677e-003
5267	-113.4585495	3.049146891	40.83415222	-1.37835525e-003
5268	105.4367142	2.922427416	-54.58291626	-6.836686225e-003
5269	-25.52538681	2.913624287	-115.8179626	-3.979346275e-003
5270	-15.76321411	2.770815372	-115.3967361	-4.512682153e-003
5271	-8.13421154	2.731283903	-115.5862656	-4.964805612e-003
5272	14.97095585	3.081804752	-120.1273804	-6.628896699e-003
5273	25.54885292	2.869802237	-115.1478653	-7.387568985e-003
5274	99.75973511	2.584244251	-54.3972435	-6.932654287e-003
5275	6.022914886	3.0216012	120.0310974	-5.993339073e-003
5276	-82.71122742	2.875071287	84.19674683	-1.90465812e-003
5277	-92.55361938	2.975832224	75.61199951	-1.712570338e-003
5278	-93.66650391	2.826002121	70.60359955	-1.675062663e-003
5279	-109.5333557	2.69099021	35.88300705	-1.391051455e-003
5280	-115.4709473	3.028542757	33.68272781	-1.346917315e-003
5281	-114.7903976	2.781834126	20.65583611	-1.323544325e-003
5282	103.4662781	2.635076761	48.82553101	-6.154268249e-003
5283	-20.78534508	3.461587429	-124.7140579	-4.255441127e-003
5284	-1.599949002	3.202500582	-122.7807922	-5.446408068e-003
5285	112.287941	3.4115026	-56.58204269	-6.869358458e-003
5286	111.272316	2.933928967	41.89239502	-5.024072834e-003
5287	105.3839264	3.334580183	66.59407043	-8.400611478e-003
5288	-105.3829041	3.216654062	63.41707993	-1.512207746e-003
5289	-109.3996353	3.371658802	-60.84571075	-1.441055815e-003
5290	-39.16651917	3.355770826	-118.6624908	-3.326370461e-003
5291	-119.8889923	3.381802559	-36.50559616	-1.301885163e-003
5292	-106.7349625	2.44150424	31.91388321	-1.391647061e-003
5293	-106.6231842	2.663230896	42.65398407	-1.431588544e-003
5294	93.72592926	2.382718563	-58.48323441	-7.458425443e-003
5295	10.56764889	2.695042849	114.8375931	-6.2510112e-003
5296	23.18689728	2.94068718	116.7156906	-7.274764812e-003
5297	5.749248028	3.631046057	-128.6329041	-5.985859389e-003
5298	32.41417694	3.477201223	-122.4322891	-8.158861419e-003
5299	-99.87425232	2.767327785	-59.81469345	-1.537750222e-003
5300	-113.697525	2.633511066	12.5135231	-1.313829785e-003
5301	-106.7282486	2.298938036	22.81051254	-1.362246621e-003
5302	-18.28133774	2.013645887	-102.8457794	-4.180996257e-003
5303	-27.08094597	2.421324492	-107.7346344	-3.823713541e-003
5304	28.02644157	3.962544441	130.2140503	-7.875934898e-003
5305	121.765625	3.314446926	-25.35982132	-2.460659744e-003
5306	98.76029968	3.934983015	88.8312912	-1.137015715e-002
5307	-85.00263977	2.704678297	-78.15155792	-1.819904355e-003
5308	-86.70713043	2.350380659	67.62682343	-1.735553951e-003
5309	-79.49360657	2.359962225	76.19617462	-1.897073389e-003
5310	-76.34366608	2.770960093	87.96042633	-2.041522748e-003
5311	110.3078003	2.736929893	-35.75368118	-4.406382686e-003
5312	23.6689415	2.482987881	-109.526268	-7.062560599e-003
5313	35.2793808	3.512082577	122.1390533	-8.453659575e-003
5314	-0.966620028	2.876844406	118.0487976	-5.483391305e-003
5315	9.252690315	2.209183216	-107.2897491	-5.919780051e-003
5316	101.289566	2.799965143	58.37346268	-7.35464846e-003
5317	98.80360413	2.296092033	-46.25054169	-6.000446774e-003
5318	-0.9105004072	1.868514895	-101.9903641	-5.111799055e-003
5319	102.8300247	2.419284582	41.9400444	-5.415057785e-003
5320	-10.28947258	1.69738543	-98.47479248	-4.48166702e-003
5321	-33.4874115	3.47563839	-122.1206818	-3.590471579e-003
5322	-27.34680367	3.559831142	-124.8281403	-3.896350336e-003
5323	-14.31595039	3.329226732	-123.7612076	-4.634591278e-003
5324	-7.575128078	3.241899014	-123.1193237	-5.052679171e-003
5325	11.53564262	3.587567091	-127.6481094	-6.4271876e-003
5326	17.06981468	3.512007236	-125.9799194	-6.863611361e-003
5327	22.16006088	3.436761856	-124.1271896	-7.273667052e-003
5328	27.11773682	3.314901352	-121.3927841	-7.662987628e-003
5329	38.4227562	3.702451706	-123.9088516	-8.751025234e-003
5330	37.051754	3.112319469	-115.7100677	-8.414323929e-003
5331	92.59667206	3.234360456	-81.33381653	-1.026237805e-002
5332	97.51163483	3.256644487	-75.8874588	-9.720964954e-003
5333	101.7818604	3.296955109	-71.05731964	-9.129781574e-003
5334	109.6316071	3.445653677	-62.53557968	-7.828902199e-003
5335	115.1879807	3.44315958	-51.50512695	-6.008971013e-003
5336	119.7154617	3.62325716	-47.12101364	-5.099930604e-003
5337	117.7705841	3.345448971	-41.33668137	-4.502968295e-003
5338	118.4973831	3.241209269	-34.23014832	-3.626141506e-003
5339	119.2061386	3.270398378	33.24938202	-3.489649998e-003
5340	117.9398117	3.307675123	39.19766617	-4.256229658e-003
5341	117.5937271	3.490155697	47.51269913	-5.322469406e-003
5342	108.2557144	3.315746069	61.28001785	-7.616711628e-003
5343	104.8254929	3.499868155	71.63375092	-9.111928193e-003
5344	100.1809464	3.317947149	73.79724121	-9.388819308e-003
5345	20.79834175	3.529088736	125.6567001	-7.208597253e-003
5346	8.973693848	3.605082989	128.0935822	-6.256256711e-003
5347	-3.000130892	3.400141239	125.5439911	-5.379501545e-003
5348	-9.848571777	3.374502897	124.8337021	-4.922639619e-003
5349	-80.6993103	3.302890062	94.43045044	-1.98279713e-003
5350	-86.05989838	3.336870432	90.23448181	-1.867970695e-003
5351	-94.44433594	3.353775501	81.7806778	-1.704775741e-003
5352	-98.67286682	3.453014135	78.86221313	-1.634689511e-003
5353	-105.2429886	3.464339256	70.13689423	-1.529546921e-003
5354	-106.8886642	3.120588064	58.0124321	-1.48082097e-003
5355	-110.0259018	3.148541927	52.75311279	-1.437267429e-003
5356	-117.6477966	3.407484055	44.21563721	-1.35006087e-003
5357	-121.9831314	3.470964193	33.74317551	-1.296758569e-003
5358	-123.2683411	3.38437438	22.80259705	-1.271127303e-003
5359	-122.9798889	3.299080372	17.09047127	-1.266442837e-003
5360	-122.2272415	3.199407101	11.28467083	-1.265534479e-003
5361	-124.5640869	3.328922272	2.122206926	-1.242991516e-003
5362	-125.0968018	3.368815899	-3.362752676	-1.237519086e-003
5363	-122.0666809	3.203171968	-13.40748024	-1.259192004e-003
5364	-117.5013046	3.063686609	-28.01189995	-1.306675586e-003
5365	-123.9474945	3.479265213	-26.16477394	-1.256299242e-003
5366	-123.0764084	3.520249128	-32.30170441	-1.269714176e-003
5367	-114.1376495	3.444455862	-53.83482361	-1.378680622e-003
5368	-113.6659241	3.565937042	-58.57786942	-1.390068633e-003
5369	-105.1220245	3.266518354	-65.20266724	-1.499003133e-003
5370	-100.0375366	3.156239271	-70.05751801	-1.574755743e-003
5371	-86.70810699	3.419043779	-91.20439148	-1.839251922e-003
5372	-45.26239395	3.228577614	-114.5442429	-3.061942607e-003
5373	-116.2789764	3.422204018	-48.23703384	-1.349739136e-003
5374	-117.6229401	3.366032839	-42.60997391	-1.329896804e-003
5375	-103.1056137	2.609743834	48.67913818	-1.478592139e-003
5376	-100.1568069	2.667590618	56.31837463	-1.536023319e-003
5377	-127.0838928	3.529456139	-8.552770615	-1.222997071e-003
5378	12.27302551	2.100544214	105.1920166	-6.123578714e-003
5379	16.9373436	2.474191427	110.6278534	-6.627081348e-003
5380	-94.2024765	2.631595373	-64.82975006	-1.621519345e-003
5381	-22.42682838	3.839391708	129.6404266	-4.144309969e-003
5382	-21.87029648	3.967378616	-131.4526978	-4.159273885e-003
5383	129.0821991	3.894458294	-28.98909378	-1.943772986e-003
5384	130.4425049	3.818763971	-14.90196323	-6.490332112e-004
5385	116.3552933	3.558725357	52.7966156	-6.117769317e-003
5386	112.4531784	3.922554731	70.39405823	-8.844995136e-003
5387	101.4450073	3.835722923	83.69980621	-1.076708304e-002
5388	-59.92269135	3.549479246	112.7071686	-2.547769782e-003
5389	-71.67985535	3.835840702	110.2685776	-2.202582436e-003
5390	-74.18078613	3.342621803	100.3291321	-2.13996509e-003
5391	-92.84272003	3.606438875	-88.73259735	-1.722335924e-003
5392	-69.64571381	3.883808136	-112.3153229	-2.241595666e-003
5393	-41.91584778	3.889854431	-125.4173355	-3.185707328e-003
5394	57.95358658	3.405758858	-111.4960251	-1.02297181e-002
5395	-53.18731308	3.24233222	-111.303093	-2.759315748e-003
5396	-74.10760498	3.181971788	-97.53873444	-2.122475735e-003
5397	-55.39300156	3.908683062	120.349678	-2.681967089e-003
5398	-105.7788391	2.923660517	-53.95695877	-1.460282647e-003
5399	-114.1502762	2.937226295	-33.43306732	-1.340763674e-003
5400	-99.58981323	1.897740722	24.23121262	-1.378044317e-003
5401	-100.0272598	2.10838294	35.18528748	-1.429431904e-003
5402	-90.18323517	2.285626173	61.08660126	-1.650055196e-003
5403	-113.0141068	2.550140858	4.400659084	-1.305222099e-003
5404	86.87725067	2.674726009	-75.36904907	-9.320242498e-003
5405	-94.5496521	2.332387686	-55.57717896	-1.564448326e-003
5406	-17.84129715	1.68205297	-97.11392212	-4.054061719e-003
5407	-27.22593117	2.070295095	-101.8269653	-3.717034588e-003
5408	33.30245209	4.093664646	130.7349396	-8.370855539e-003
5409	-124.2303085	4.020971775	-50.12747574	-1.269361064e-003
5410	122.0636215	3.332366467	25.16462898	-2.449365866e-003
5411	122.0595245	3.229083538	-16.50192261	-1.808213028e-003
5412	86.4704895	3.262740612	-88.38349915	-1.077423349e-002
5413	46.27780151	3.106801271	-112.2527466	-9.145103832e-003
5414	-38.86677551	2.641464233	-107.707756	-3.285646699e-003
5415	-78.05138397	2.71585536	-85.32447052	-1.980784418e-003
5416	-66.92173767	3.220613241	103.2600555	-2.330271627e-003
5417	-77.08518982	1.81941998	65.48808289	-1.8073315e-003
5418	-106.2086792	2.174821138	13.99998569	-1.33926676e-003
5419	-73.00721741	2.249739885	80.05482483	-2.032575821e-003
5420	112.6134338	2.718796015	-26.47270012	-3.402667971e-003
5421	32.73925018	2.528626442	-107.9087601	-7.747563359e-003
5422	43.51702499	3.473649502	118.8871994	-9.156882697e-003
5423	95.18245697	3.268851042	79.060112	-9.986200894e-003
5424	-88.09609985	2.463758945	-68.75982666	-1.715840767e-003
5425	-81.49217224	2.294996977	-72.50139618	-1.827835831e-003
5426	-69.64340973	2.722058058	92.43276215	-2.210137836e-003
5427	-16.40752983	3.509517908	126.0332794	-4.511708994e-003
5428	102.1661911	2.263319254	-36.72172928	-4.920827905e-003
5429	19.19669342	2.072132587	-103.6721191	-6.503823897e-003
5430	30.75324821	2.888118267	114.1499023	-7.850739166e-003
5431	97.04203796	2.828227282	65.94636536	-8.322570466e-003
5432	2.05422163	2.366741657	110.2026749	-5.566494565e-003
5433	90.63287354	2.038640261	-52.77057648	-6.790241059e-003
5434	89.39698029	1.730236411	-43.8914566	-5.87174236e-003
5435	7.402339458	1.773322821	-100.0723648	-5.557069471e-003
5436	96.91529083	2.373088598	52.71164322	-6.718122677e-003
5437	-2.675921679	1.55073607	-96.34354401	-4.820223694e-003
5438	-10.5635767	1.447630525	-93.89530182	-4.316313607e-003
5439	-109.0050735	3.521385431	65.67402649	-1.475299086e-003
5440	-35.71656799	3.968652725	-128.4013824	-3.453758154e-003
5441	-29.00738335	4.005890369	-130.5819855	-3.775631512e-003
5442	-14.67565918	3.902055502	-131.582016	-4.584665021e-003
5443	-7.769721031	3.827281952	-131.1746826	-5.02624016e-003
5444	1.110872149	4.217113495	-136.4992981	-5.601257271e-003
5445	7.747872829	4.112921238	-134.9375	-6.114359167e-003
5446	13.33456135	4.079122543	-134.0593414	-6.565087915e-003
5447	18.73682404	4.026296616	-132.7159576	-7.023023954e-003
5448	23.84118843	3.96189332	-131.0362396	-7.468310287e-003
5449	28.569067	3.943991899	-129.8459625	-7.891874702e-003
5450	33.2621727	4.006216526	-129.5679474	-8.329659067e-003
5451	41.49922943	4.201523781	-129.832489	-9.13707845e-003
5452	43.52618408	3.995192051	-126.3370972	-9.295281416e-003
5453	50.01987457	3.768463373	-120.6609116	-9.816661986e-003
5454	62.03050232	3.9587152	-117.813324	-1.093212359e-002
5455	71.59798431	3.98680377	-112.6939392	-1.163106481e-002
5456	75.7498703	4.088878632	-111.5610352	-1.195992263e-002
5457	78.82577515	4.171862602	-110.7303619	-1.219191563e-002
5458	83.88470459	3.813062906	-100.8994293	-1.183750192e-002
5459	93.74754333	4.036640644	-95.98042297	-1.202436488e-002
5460	95.26434326	3.860574245	-91.15119934	-1.155826612e-002
5461	100.3746872	3.88531971	-85.99695587	-1.112852351e-002
5462	108.5599136	3.867985725	-74.99703217	-9.698119356e-003
5463	111.9636154	3.899048567	-70.58905792	-8.987294677e-003
5464	114.8865433	3.919952869	-66.27973938	-8.233085282e-003
5465	117.3060837	3.922091961	-61.95726395	-7.448549695e-003
5466	121.4362259	4.030242443	-56.84772873	-6.402363852e-003
5467	123.6362076	4.024096966	-51.68145752	-5.440580935e-003
5468	127.0242462	4.159807682	-47.93028259	-4.573734259e-003
5469	125.7232056	3.849939823	-39.24595642	-3.510101578e-003
5470	126.7061081	3.812123775	-34.05302429	-2.77265508e-003
5471	132.7946777	4.108835697	-24.88813019	-1.049165121e-003
5472	131.3422699	3.948385	-20.99452591	-9.257425404e-004
5473	131.0251465	3.814943552	-7.505864143	-2.624023239e-004
5474	129.6819916	3.770509005	15.83641911	-8.422631481e-004
5475	130.7355194	3.911420584	21.68518257	-1.101227326e-003
5476	132.8412781	4.135464668	26.46430206	-1.235212835e-003
5477	126.8780975	3.845957279	35.13633347	-2.921525493e-003
5478	124.3040466	3.891348839	45.16843796	-4.470435215e-003
5479	124.0548248	4.026083946	50.7370491	-5.283162864e-003
5480	122.7076111	4.065863609	55.19142914	-6.04780962e-003
5481	116.7694778	3.856206417	61.10169983	-7.291823749e-003
5482	114.4210281	3.858291626	65.44971466	-8.041068213e-003
5483	109.8926163	3.962069511	75.25376129	-9.615458112e-003
5484	105.7280121	3.887679815	79.37514496	-1.022400011e-002
5485	98.40935516	4.216406822	94.585495	-1.20728273e-002
5486	92.12878418	3.967497826	96.28513336	-1.194786091e-002
5487	13.02730083	4.033302784	133.4894562	-6.565956483e-003
5488	7.694944382	3.985606194	133.2770996	-6.140462574e-003
5489	-1.45568943	3.964944124	133.219635	-5.456275176e-003
5490	-6.291334629	3.977573872	133.2451477	-5.118227364e-003
5491	-10.5043335	3.903924465	132.0053406	-4.848728622e-003
5492	-19.48862648	4.105342865	133.6480255	-4.278760116e-003
5493	-26.00881577	3.556450844	125.0664139	-3.970473244e-003
5494	-38.13589478	3.832443714	125.8209457	-3.366505325e-003
5495	-61.17950058	4.003631115	118.9211273	-2.488458904e-003
5496	-65.59752655	4.03218174	116.9708633	-2.357022822e-003
5497	-75.60174561	3.896043539	108.5933304	-2.102884082e-003
5498	-87.82517242	3.885351658	98.77957916	-1.837169293e-003
5499	-92.37708282	3.893357992	94.68473053	-1.750794809e-003
5500	-99.39660645	3.877468348	86.96754456	-1.629215944e-003
5501	-106.9524994	4.035336971	80.97800446	-1.511725713e-003
5502	-110.3231201	4.076827526	77.26891327	-1.464094225e-003
5503	-112.1923599	4.005711079	72.83769226	-1.439452376e-003
5504	-114.932991	4.014245033	68.6496048	-1.402931616e-003
5505	-118.4138794	4.086342812	64.44511414	-1.358667191e-003
5506	-117.2099152	3.72065711	56.17248154	-1.37047482e-003
5507	-124.4837036	3.943401098	46.66801071	-1.284836117e-003
5508	-127.1997299	3.999576092	41.12400436	-1.253340315e-003
5509	-128.9389648	3.999465466	35.28892136	-1.23324503e-003
5510	-130.3863525	3.840082645	17.64722443	-1.207505875e-003
5511	-131.4375458	3.87532711	12.63758373	-1.195835011e-003
5512	-132.7371826	3.92905283	2.156810284	-1.18010496e-003
5513	-133.1997528	3.976682186	-6.967933178	-1.173761348e-003
5514	-132.1552429	3.921916485	-11.56705379	-1.182445999e-003
5515	-130.4498749	3.827994108	-15.89007092	-1.197361257e-003
5516	-131.2884521	4.0031991	-25.43605423	-1.192484319e-003
5517	-125.6418991	3.910046816	-42.08707809	-1.252987886e-003
5518	-130.6521301	4.030812263	-30.17346954	-1.199832468e-003
5519	-128.6081543	3.964100599	-34.73580933	-1.220954459e-003
5520	-120.8353577	3.976043701	-56.45621872	-1.307526304e-003
5521	-118.3209915	3.976219893	-61.55686569	-1.338027346e-003
5522	-115.1006012	3.919399023	-65.89258575	-1.378764409e-003
5523	-111.6145096	3.88066864	-70.68562317	-1.425191385e-003
5524	-106.6338654	3.749823809	-74.99960327	-1.495337756e-003
5525	-103.1676331	3.741009951	-79.50644684	-1.548884597e-003
5526	-100.1009445	4.012919903	-88.86797333	-1.59586682e-003
5527	-88.86371613	3.921803951	-98.49694824	-1.796710535e-003
5528	-83.62212372	3.826310873	-101.3464584	-1.907426849e-003
5529	-74.16405487	3.83058095	-108.5284348	-2.127035714e-003
5530	-64.6886673	3.810222149	-114.1173096	-2.383371111e-003
5531	-60.58660889	3.89533639	-117.621933	-2.50302196e-003
5532	-54.55634308	3.919126987	-120.8827286	-2.69974862e-003
5533	-48.11951447	3.819722414	-122.1686859	-2.939486649e-003
5534	130.2636108	3.764140606	8.791165352	-4.434154732e-004
5535	132.1432495	3.883020401	0.8122628331	-7.504343813e-006
5536	69.84912872	3.436749458	-104.9746857	-1.096180677e-002
5537	77.58417511	4.196252823	111.986084	-1.217400495e-002
5538	-60.27097702	3.197609186	-106.9015961	-2.518453584e-003
5539	-42.36233139	3.742136717	123.18367	-3.18992079e-003
5540	-108.8552017	2.899338245	-46.53842926	-1.41214889e-003
5541	-111.4881592	2.90120244	-39.90243912	-1.374658268e-003
5542	-96.73031616	2.148551226	45.02741241	-1.495745551e-003
5543	-93.98945618	2.263599157	54.34500885	-1.571477242e-003
5544	-113.4170761	2.620801687	-13.2569046	-1.305854198e-003
5545	-113.1688156	2.56145215	-4.900176525	-1.301590146e-003
5546	81.6160202	2.178374767	-69.48065948	-8.433359653e-003
5547	84.63709259	1.894764423	-57.71841812	-7.240616469e-003
5548	-89.00376892	2.155890226	-59.06158829	-1.634117666e-003
5549	-23.64920807	4.504944801	-138.1400909	-3.981174359e-003
5550	137.1811981	4.533563137	-30.39041328	-9.737995015e-004
5551	139.4402618	4.50357151	-13.91302109	7.950251302e-004
5552	108.7430115	4.468423843	87.68660736	-1.145475107e-002
5553	89.28738403	4.243676662	103.7021942	-1.25111228e-002
5554	47.05818939	4.136062622	127.0227737	-9.689354556e-003
5555	23.69968605	3.922242165	130.5307312	-7.485416518e-003
5556	-60.87047577	4.602849483	127.5925217	-2.437480362e-003
5557	-44.24431229	4.474863529	-132.5858002	-3.023644922e-003
5558	121.6991653	3.204072475	16.50771904	-1.883958248e-003
5559	122.6112442	3.208021879	-7.969622135	-1.39466988e-003
5560	67.65200043	3.926381826	114.1825714	-1.134995273e-002
5561	-48.18620682	2.652899742	-104.0660934	-2.894939144e-003
5562	-31.39406776	3.41364336	121.7867966	-3.701312835e-003
5563	-108.2945709	2.507242203	-30.22424126	-1.36673134e-003
5564	-82.90436554	1.798731446	57.31650162	-1.667775678e-003
5565	-105.4815369	2.203196526	-21.19829178	-1.349609192e-003
5566	-105.6916351	2.094000101	4.725740433	-1.322728167e-003
5567	-99.1375885	2.411059141	-49.758358	-1.498390816e-003
5568	-1.879068851	4.923849106	-145.2805786	-5.244892236e-003
5569	113.9490051	2.692941904	-17.53880882	-2.697524451e-003
5570	80.69598389	2.661843061	-81.6771698	-9.715544365e-003
5571	40.98402405	2.513054132	-104.794548	-8.314760635e-003
5572	53.05046463	3.56877327	116.3911438	-1.000385419e-002
5573	-35.80686951	2.11626339	-99.94469452	-3.311691671e-003
5574	-73.95909119	2.202438593	-78.12245941	-1.990115607e-003
5575	-18.77686501	3.101247787	119.8761139	-4.374203399e-003
5576	-98.97892761	1.754859686	14.41327667	-1.340006861e-003
5577	-93.14239502	1.544388294	24.32054901	-1.370258474e-003
5578	104.4666443	2.222092152	-26.99369812	-3.989743618e-003
5579	28.28071213	2.034258842	-100.9152985	-7.070677839e-003
5580	38.8229866	2.868583202	111.3565369	-8.465808605e-003
5581	-82.89130402	1.962152719	-62.12921524	-1.714898076e-003
5582	-65.77683258	2.209995747	85.28163147	-2.223652928e-003
5583	94.86465454	1.828761697	-35.55628967	-5.042275916e-003
5584	15.51209068	1.671062112	-97.31539154	-5.977482488e-003
5585	91.77008057	2.30044198	59.11650085	-7.445377378e-003
5586	-10.51792049	2.055425167	104.6290817	-4.682372492e-003
5587	86.03288269	1.680705786	-48.40504074	-6.298121207e-003
5588	-37.61646652	4.521953583	-135.2278595	-3.294393764e-003
5589	-30.7336235	4.544520378	-137.2446747	-3.610234899e-003
5590	-15.97676277	4.483452797	-138.9654541	-4.421578524e-003
5591	-7.295649529	4.460718632	-139.405014	-4.974738204e-003
5592	4.148078918	4.706682682	-142.589386	-5.739930657e-003
5593	9.840179443	4.670969009	-141.8694916	-6.194053185e-003
5594	15.37001038	4.622765064	-140.7786255	-6.666261015e-003
5595	20.62308311	4.583153248	-139.6092072	-7.136143722e-003
5596	25.5839386	4.55997467	-138.4928741	-7.594854651e-003
5597	30.28690529	4.561517715	-137.5606232	-8.042165973e-003
5598	39.3307457	4.660441399	-136.5283203	-8.93269771e-003
5599	43.3151207	4.576581478	-134.2267151	-9.341348232e-003
5600	47.4650116	4.573412418	-132.7741699	-9.76497904e-003
5601	55.37376404	4.469948292	-128.2695313	-1.054728091e-002
5602	60.39814377	4.517937183	-126.6473999	-1.104612784e-002
5603	65.54803467	4.551246643	-124.5298462	-1.153678568e-002
5604	74.93907166	4.608325481	-119.951622	-1.233897729e-002
5605	82.53030396	4.554613113	-114.0384827	-1.274765873e-002
5606	85.96452332	4.509377003	-110.759201	-1.282216726e-002
5607	89.31917572	4.444029331	-107.0073929	-1.279721982e-002
5608	98.05400848	4.539235115	-100.7350311	-1.277883985e-002
5609	102.3510132	4.549284935	-96.5485611	-1.250952209e-002
5610	106.1181259	4.574672222	-92.87229919	-1.218353736e-002
5611	109.224205	4.553156376	-88.77496338	-1.17021782e-002
5612	111.7772598	4.540352821	-85.27542114	-1.122362664e-002
5613	116.6341019	4.502994061	-77.66349792	-9.998993846e-003
5614	118.9381409	4.503003597	-74.08700562	-9.349604625e-003
5615	121.4238434	4.514838696	-70.23455048	-8.597587112e-003
5616	126.6676407	4.59744978	-62.62149429	-6.965525245e-003
5617	129.1949158	4.630959511	-58.24303055	-6.007417142e-003
5618	130.8748169	4.618686676	-53.96617889	-5.130491445e-003
5619	133.8626862	4.580347538	-44.57569504	-3.314730975e-003
5620	135.2757874	4.474251747	-35.14068604	-1.821873639e-003
5621	139.0094452	4.601685047	-25.63905525	-1.857960825e-004
5622	139.4167175	4.558668137	-19.82971001	3.956539558e-004
5623	140.7627106	4.555299759	-2.071359873	1.395217168e-003
5624	140.0886078	4.51026535	5.983141899	1.197193797e-003
5625	138.4127808	4.398405552	10.51265621	7.586545507e-004
5626	138.1907043	4.421708107	15.92486668	4.364488859e-004
5627	138.8146362	4.524496555	20.99958992	1.673949015e-004
5628	139.6424866	4.647246838	25.31059074	-9.111653299e-005
5629	136.4289856	4.536925793	33.78128433	-1.535429419e-003
5630	134.6951599	4.498047352	38.40588379	-2.375056056e-003
5631	130.8701782	4.591164589	53.07648087	-5.005721505e-003
5632	129.6366577	4.647467613	57.75606155	-5.877755484e-003
5633	127.2008057	4.618038654	62.11480331	-6.801848031e-003
5634	121.3379135	4.489469051	69.7484436	-8.434138181e-003
5635	118.8803101	4.507181168	74.27838135	-9.273208889e-003
5636	116.2482834	4.560489178	79.51701355	-1.018256262e-002
5637	111.8382721	4.459761143	83.52143097	-1.085000167e-002
5638	100.7816544	4.679944038	100.4902725	-1.287157647e-002
5639	97.31449127	4.639005184	103.1584244	-1.297683411e-002
5640	94.51116943	4.69899559	106.7222519	-1.314630663e-002
5641	86.28858948	4.427938461	109.2080002	-1.274258466e-002
5642	87.33765411	4.678817749	112.3540039	-1.30569897e-002
5643	79.8788147	4.66073513	117.5044479	-1.270398297e-002
5644	73.5482254	4.577135563	120.3561859	-1.22205638e-002
5645	69.28239441	4.630494595	123.6199646	-1.191072079e-002
5646	53.12688446	4.244361401	126.1202393	-1.0294616e-002
5647	42.02180862	4.226323128	129.9989777	-9.217561455e-003
5648	35.59689713	4.815666199	139.5124359	-8.561412869e-003
5649	31.575737	4.648122787	138.371582	-8.183901627e-003
5650	8.336941719	4.543615818	140.3851166	-6.111876701e-003
5651	-1.798167706	4.538617611	140.55867	-5.341133146e-003
5652	-6.659101486	4.54092741	140.4411774	-5.001715635e-003
5653	-11.35806084	4.526412487	139.9578247	-4.696948508e-003
5654	-16.20145607	4.579267025	140.1425629	-4.388452453e-003
5655	-21.20025253	4.507921219	138.574707	-4.115690444e-003
5656	-29.88496017	4.275842667	133.9626465	-3.701382184e-003
5657	-34.49235153	4.250315189	132.513855	-3.48497133e-003
5658	-39.99565506	4.351886749	132.3100128	-3.227516572e-003
