Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
32799	-62.87276459	6.18335247	146.8699951	-4.354388453e-003
32800	-68.5141449	6.18918705	144.3954315	-4.319213331e-003
32801	-69.58358765	5.852137566	139.7182617	-4.395458382e-003
32802	-142.2097321	5.923343182	66.24951172	-4.782419652e-003
32803	-147.1410065	6.285990715	65.06142426	-4.653340671e-003
32804	-144.633606	5.928934097	60.93698883	-4.822930787e-003
32805	-44.80289459	5.834113598	-149.3070984	-4.527850542e-003
32806	-51.38297653	5.840667725	-147.250351	-4.414927214e-003
32807	-49.3885994	6.21375227	-152.2861786	-4.353645723e-003
32808	105.4738007	2.122279406	12.93959522	1.999601722e-003
32809	100.7678757	1.88552928	17.55913925	3.748591989e-003
32810	106.3223953	2.131601334	-4.513433456	1.823237282e-003
32811	102.3265228	1.910769463	-8.956745148	3.332597669e-003
32812	66.30656433	1.828935504	-76.60027313	5.009305663e-003
32813	70.97793579	2.325802326	-83.47164154	1.587929321e-003
32814	64.84121704	2.039060593	-82.43870544	3.45248729e-003
32815	48.87687302	1.972870469	-91.54025269	3.996286541e-003
32816	42.77445602	1.754630566	-90.41080475	5.755337887e-003
32817	58.66085815	2.746785641	100.1977005	7.195796206e-005
32818	52.45379257	2.523136854	99.72723389	1.003699494e-003
32819	73.64824677	2.6871171	88.58616638	3.500374442e-004
32820	74.93603516	2.453141212	82.681427	1.407678355e-003
32821	79.68904114	2.967167377	88.89678955	-7.078549825e-004
32822	-43.70627213	1.633615017	-87.5753479	7.741070352e-003
32823	-37.74297714	1.41397047	-85.93849945	1.020488609e-002
32824	-58.74849319	1.665940881	-79.00365448	7.258711383e-003
32825	-60.362957	1.475699306	-73.36616516	9.177406318e-003
32826	-45.75521469	2.176549673	96.89582825	2.706800587e-003
32827	-48.57761765	1.945547104	91.1758194	4.672846757e-003
32828	-26.65992928	2.146642685	103.2801132	1.857216936e-003
32829	-21.21350861	1.920498371	100.6728439	3.234426258e-003
32830	-22.34303665	2.410078764	108.6347504	3.533962081e-005
32831	-85.92147827	1.484036684	-40.90229797	8.678065613e-003
32832	-80.3348999	1.31496501	-44.82530212	1.082062256e-002
32833	-88.54546356	1.724455357	-45.36212158	6.114104297e-003
32834	-92.66483307	1.551310658	-26.54208565	7.984393276e-003
32835	-91.66928101	1.407274365	-19.57641411	9.827991948e-003
32836	-69.19802094	0.9981428385	50.63956451	1.746780984e-002
32837	-65.75691223	0.910069108	52.15471649	1.910397969e-002
32838	-90.13761902	1.218574286	0.6494400501	1.278956141e-002
32839	-86.97146606	1.069405556	6.199067116	1.536510233e-002
32840	96.00996399	1.669940114	22.11480522	5.735555664e-003
32841	90.8372345	1.462183237	26.97242737	8.104671724e-003
32842	98.04438782	1.694727898	-13.45891094	5.11410879e-003
32843	93.72888184	1.499528885	-18.01905441	7.042340469e-003
32844	67.42884064	1.622069836	-70.65814209	6.792038213e-003
32845	68.79946136	1.439236403	-64.53784943	8.616197854e-003
32846	74.13509369	1.69504118	-65.56623077	6.005323026e-003
32847	36.62372208	1.550609231	-89.14874268	7.67278811e-003
32848	30.37068558	1.354634404	-87.63356781	9.840718471e-003
32849	46.06816483	2.274659395	98.50827789	2.228039084e-003
32850	39.51247025	2.043783426	97.24114227	3.572949208e-003
32851	75.89715576	2.214034557	76.50701904	2.710135654e-003
32852	76.95740509	1.997157454	70.22277069	4.12630802e-003
32853	-31.84824371	1.204846859	-84.04043579	1.297731139e-002
32854	-25.60260201	1.020665288	-82.31747437	1.57944113e-002
32855	-61.90936279	1.292654157	-67.46887207	1.133100782e-002
32856	-63.48643112	1.13884306	-61.76791	1.340119354e-002
32857	-50.95594406	1.710742593	85.16723633	7.056183647e-003
32858	-53.34171295	1.505851507	79.28813171	9.538929909e-003
32859	-16.00955391	1.682582259	97.44216919	5.074735731e-003
32860	-10.54970646	1.495865226	94.79268646	6.809545681e-003
32861	-5.953662872	1.620149016	97.45278168	5.492605269e-003
32862	24.07977867	1.160427809	-85.68318176	1.234888565e-002
32863	17.71706009	0.996727407	-83.86821747	1.483943965e-002
32864	15.84232807	1.225640893	-88.876297	1.133380178e-002
32865	32.81600189	1.816463351	95.62198639	5.180800799e-003
32866	26.0418148	1.617881536	94.05513	6.844742224e-003
32867	78.01011658	1.797960043	63.79681396	5.613584071e-003
32868	79.12787628	1.622726679	57.27392578	7.148952689e-003
32869	-72.19781494	1.066503167	-48.78288269	1.440394949e-002
32870	-64.89761353	0.9844925404	-55.61650848	1.576669514e-002
32871	-66.23461914	0.863184154	-49.92752075	1.784901693e-002
32872	-55.4143486	1.310401917	73.32299805	1.224907115e-002
32873	-57.40420532	1.138135433	67.4394455	1.495868899e-002
32874	-62.55669785	1.356280088	68.51603699	1.186545193e-002
32875	-83.34885406	0.9235013723	12.00525856	1.82353612e-002
32876	-79.86197662	0.8004499078	16.79290581	2.091486938e-002
32877	-81.59425354	0.9367139339	21.90521622	1.826872118e-002
32878	4.718100071	0.7366473675	-80.08798981	1.962079294e-002
32879	11.36832428	0.8559234142	-82.00669861	1.727837138e-002
32880	9.493580818	1.086305618	-87.0147171	1.341331471e-002
32881	-19.56960869	0.864495039	-80.63130188	1.834058203e-002
32882	-13.00131226	0.7357350588	-79.14617157	2.047751285e-002
32883	-1.104901791	0.6721562743	-78.79799652	2.110552788e-002
32884	-7.162420273	0.6733816862	-78.50693512	2.141459659e-002
32885	-7.089684486	1.310581565	91.63721466	9.030081332e-003
32886	-2.659272194	1.161048889	88.97498322	1.122499164e-002
32887	-2.493626595	1.439137697	94.29706573	7.515067235e-003
32888	1.737193227	1.167079568	89.11641693	1.131885219e-002
32889	7.364587307	1.20481503	89.56983948	1.10614514e-002
32890	1.902838469	1.446011424	94.43845367	7.61113828e-003
32891	12.98398399	1.303677797	90.8562851	9.976365604e-003
32892	19.57431412	1.454181314	92.56197357	8.396827616e-003
32893	85.71808624	1.276106358	31.2927494	1.060641091e-002
32894	81.17176056	1.166238785	36.78251266	1.230005547e-002
32895	79.56032562	1.225932479	42.6749649	1.15909297e-002
32896	79.4654007	1.426417589	50.38677597	9.157937951e-003
32897	80.52471161	1.030687332	-31.34568787	1.335258875e-002
32898	76.94972229	0.9541887045	-35.74128342	1.470206212e-002
32899	70.07740784	1.280475736	-58.57727051	1.043274719e-002
32900	71.81145477	1.149805546	-52.22387695	1.207651757e-002
32901	75.41304016	1.536674023	-59.60565186	7.476772647e-003
32902	76.54122925	1.408414602	-54.14728928	8.778241463e-003
32903	73.13296509	1.044595122	-46.55199814	1.354060136e-002
32904	74.76416016	0.9688205123	-40.74671936	1.460704952e-002
32905	77.86284637	1.30055213	-48.47548294	9.96458251e-003
32906	-37.91579819	5.820044994	-151.0397186	-4.639300052e-003
32907	-42.38615417	6.191855907	-154.1330414	-4.458689597e-003
32908	-30.80104828	5.809785366	-152.5317841	-4.736353178e-003
32909	-35.26377869	6.167267799	-155.6402283	-4.559196532e-003
32910	-23.43353462	5.829529762	-154.0607452	-4.801531788e-003
32911	-28.22036934	6.166618347	-157.0628815	-4.632392433e-003
32912	-16.36201286	5.848731518	-155.1883392	-4.828075413e-003
32913	-21.46970749	6.229382038	-158.8210907	-4.647704307e-003
32914	-18.73306274	6.239447117	-159.2778473	-4.652925301e-003
32915	-10.29032326	5.901434422	-156.3007813	-4.80857864e-003
32916	-12.93784237	6.195376396	-159.3691559	-4.680783022e-003
32917	-7.520162582	6.297838211	-160.8366547	-4.618542269e-003
32918	-4.82787466	6.016218185	-157.8441162	-4.739623051e-003
32919	3.030823708	6.369637489	-161.763443	-4.528976511e-003
32920	0.5088288784	6.06261301	-158.4310608	-4.688521847e-003
32921	6.011507034	6.040067196	-158.0680695	-4.65563545e-003
32922	25.63173485	6.235929489	-158.2752228	-4.354821984e-003
32923	22.11398506	5.886849403	-154.9054108	-4.511553328e-003
32924	27.12573624	5.874639034	-153.9679108	-4.448088352e-003
32925	35.64298248	6.241332054	-156.3858795	-4.245801829e-003
32926	36.95400238	5.887706757	-152.0596008	-4.332521465e-003
32927	32.06773758	5.877948761	-153.0528717	-4.387255292e-003
32928	46.66716766	5.90397644	-149.5557098	-4.238344729e-003
32929	45.55320358	6.255389214	-153.9517212	-4.153207876e-003
32930	41.80846786	5.897121906	-150.9064789	-4.283030517e-003
32931	51.48044586	5.899169922	-147.910965	-4.200399853e-003
32932	50.50601578	6.2552948	-152.3976288	-4.116448574e-003
32933	55.41321564	6.247428894	-150.5911865	-4.085844383e-003
32934	56.23497391	5.883506298	-145.9815979	-4.168883432e-003
32935	65.86608887	5.862661362	-141.6390076	-4.115866497e-003
32936	65.24738312	6.225663662	-146.338089	-4.037543666e-003
32937	61.02177811	5.868470192	-143.8632965	-4.140987527e-003
32938	70.7866745	5.869725227	-139.3339539	-4.09302488e-003
32939	70.20420837	6.221877098	-143.9797058	-4.017368425e-003
32940	75.71289063	5.886197567	-136.930603	-4.071512725e-003
32941	75.22640991	6.233735085	-141.5673981	-3.995581064e-003
32942	80.55030823	5.902031422	-134.3486786	-4.052365664e-003
32943	80.17953491	6.247262001	-138.9927521	-3.976234701e-003
32944	85.02323914	6.258873463	-136.2332001	-3.96017544e-003
32945	85.19748688	5.904250622	-131.4803619	-4.038525745e-003
32946	93.603508	5.859657288	-125.0112228	-4.031330347e-003
32947	93.91885376	6.235266209	-129.9421234	-3.950770479e-003
32948	89.55107117	5.887452126	-128.3255005	-4.032066558e-003
32949	97.3465271	5.824479103	-121.6133118	-4.035331775e-003
32950	97.95483398	6.209604263	-126.5726166	-3.954854328e-003
32951	101.721962	6.181830883	-123.1709824	-3.961994313e-003
32952	100.9696121	5.808048248	-118.3794861	-4.039043095e-003
32953	109.2693253	6.228084087	-117.2209625	-3.95189831e-003
32954	104.8738861	5.860756874	-115.735672	-4.033448175e-003
32955	108.7491455	5.916540623	-112.9707413	-4.026477225e-003
32956	105.3601303	5.561190128	-110.6468124	-4.066784866e-003
32957	116.639801	6.285642147	-110.8034363	-3.935339861e-003
32958	112.124321	5.928515434	-109.8128662	-4.026300739e-003
32959	111.2615738	5.586089134	-105.1265564	-4.069096874e-003
32960	115.4317398	5.944482803	-106.5936127	-4.022812936e-003
32961	120.8562088	5.854562759	-98.81977081	-4.037493374e-003
32962	122.7255478	6.239439487	-103.2413254	-3.948582336e-003
32963	118.3449631	5.912132263	-102.799736	-4.027757794e-003
32964	125.5319824	6.22026062	-99.4728241	-3.960226662e-003
32965	123.584816	5.844276905	-95.19620514	-4.044779111e-003
32966	129.3538208	5.873380661	-87.77871704	-4.058397375e-003
32967	131.296875	6.23211813	-91.95545197	-3.975845873e-003
32968	126.4653091	5.8582201	-91.60191345	-4.052582663e-003
32969	134.1909332	6.242338657	-87.88222504	-3.976366948e-003
32970	132.0750732	5.877824306	-83.72132111	-4.062060732e-003
32971	139.4715729	6.238483429	-79.1496048	-3.982568625e-003
32972	137.0920868	5.872915268	-75.11088562	-4.077496473e-003
32973	134.6418915	5.87550211	-79.47647095	-4.067202564e-003
32974	141.477066	5.84700346	-65.79756165	-4.113299306e-003
32975	144.1384888	6.21663332	-69.74599457	-4.011388402e-003
32976	139.3218994	5.859498024	-70.55688477	-4.095502663e-003
32977	143.8914948	5.866832256	-60.90818405	-4.126206506e-003
32978	146.4141235	6.213873863	-64.75835419	-4.025568254e-003
32979	139.0683899	5.517649174	-62.0553894	-4.169101361e-003
32980	148.8464508	6.239256382	-59.70280075	-4.031884484e-003
32981	146.1899719	5.888522148	-55.84864044	-4.139127675e-003
32982	149.5400696	5.875277042	-45.62816238	-4.177326337e-003
32983	152.6437683	6.241671085	-49.27508545	-4.059785977e-003
32984	148.0396423	5.888212681	-50.73220062	-4.156655166e-003
32985	150.8606873	5.864054203	-40.56946945	-4.199080635e-003
32986	154.082962	6.227735996	-44.01999283	-4.080939107e-003
32987	152.1053009	5.865887165	-35.71036911	-4.216892645e-003
32988	155.4551544	6.230185032	-39.00764084	-4.096308257e-003
32989	153.4427643	5.896903515	-31.22927856	-4.223395605e-003
32990	156.6987915	6.239155293	-34.12950134	-4.108501133e-003
32991	157.7966919	6.254921436	-29.57683182	-4.115697462e-003
32992	154.6539764	5.927708149	-26.64670181	-4.22869483e-003
32993	155.8292694	5.873891354	-12.51178932	-4.282017238e-003
32994	159.3054352	6.205272198	-14.91224384	-4.17218497e-003
32995	154.8850708	5.828408718	-17.04488564	-4.284299444e-003
32996	156.770874	5.930925369	-7.878236771	-4.271570127e-003
32997	160.2380829	6.257819653	-10.41627216	-4.15954832e-003
32998	152.4911499	5.559374332	-9.141221046	-4.354740959e-003
32999	156.5871582	5.89945507	-3.057940245	-4.283210728e-003
33000	160.6356964	6.271592617	-5.402096748	-4.158293363e-003
33001	152.7089233	5.56709671	-6.645160675	-4.356176592e-003
33002	156.2532349	5.867893696	1.792195439	-4.291297402e-003
33003	160.2823029	6.230981827	-0.5272333026	-4.174488131e-003
33004	156.1781311	5.873020649	6.681751728	-4.287462216e-003
33005	160.2603149	6.234645367	4.490012646	-4.171576351e-003
33006	152.6451111	5.553142071	3.839144945	-4.36090352e-003
33007	160.0182343	6.232089996	9.420218468	-4.169952124e-003
33008	155.7668915	5.861030579	11.4415102	-4.286152776e-003
33009	159.0847168	6.22694397	19.19881439	-4.156043287e-003
33010	154.8495026	5.867176533	20.91419411	-4.260541871e-003
33011	155.2910767	5.855937004	16.15754128	-4.277859814e-003
33012	153.2611237	5.873440742	30.80187988	-4.21464676e-003
33013	157.6524963	6.236389637	29.24606133	-4.117823672e-003
33014	154.1895752	5.873806	25.77943993	-4.238952883e-003
33015	156.5874481	6.235874653	34.47043228	-4.09328891e-003
33016	152.1360474	5.874093533	35.9810257	-4.184635822e-003
33017	149.2719269	5.872140884	46.37953568	-4.111744463e-003
33018	153.8093109	6.229516029	45.03614426	-4.034091253e-003
33019	150.7855835	5.871964455	41.18569946	-4.150992725e-003
33020	152.1871643	6.231601238	50.31830215	-3.996253479e-003
33021	147.6707764	5.880633354	51.5390625	-4.067239817e-003
33022	143.9166565	5.896287918	61.69106674	-3.993357066e-003
33023	148.574646	6.252763271	60.76675797	-3.922441509e-003
33024	145.9217377	5.892681122	56.67449188	-4.027006216e-003
33025	141.6721954	5.887785912	66.4604187	-3.965013195e-003
33026	146.4005127	6.251196384	65.79075623	-3.895203816e-003
33027	139.2257538	5.869948387	71.00476074	-3.941407893e-003
33028	144.0266876	6.239612579	70.5496521	-3.87465558e-003
33029	136.680481	5.853867531	75.41603851	-3.92349204e-003
33030	141.4491425	6.21975565	75.12317657	-3.858953714e-003
33031	134.4476929	5.513080597	71.40518188	-3.96206975e-003
33032	138.9085846	6.212331772	79.55967712	-3.845510306e-003
33033	134.180191	5.848784924	79.66804504	-3.909145482e-003
33034	128.8453369	5.841867924	87.89745331	-3.891446395e-003
33035	133.674118	6.209081173	88.00666809	-3.834366333e-003
33036	131.6096344	5.844430923	83.75541687	-3.898769384e-003
33037	126.2658768	5.859274864	91.89674377	-3.884266829e-003
33038	130.9595032	6.224293232	92.2868576	-3.826740431e-003
33039	124.420929	5.523989201	87.93486023	-3.895012662e-003
33040	123.8038635	5.880240917	95.57279968	-3.878230462e-003
33041	128.4534454	6.245295525	96.12785339	-3.818331752e-003
33042	121.2365265	5.90608263	99.26641083	-3.876038827e-003
33043	125.7481842	6.257448673	99.8540802	-3.814117517e-003
33044	123.0107803	6.281984806	103.6232452	-3.80861247e-003
33045	118.5213318	5.932600021	102.9453201	-3.873876762e-003
33046	109.073822	5.96544075	113.4153061	-3.876244882e-003
33047	113.3897018	6.310404778	114.5067596	-3.806064604e-003
33048	112.3176804	5.945707321	109.8895645	-3.875298426e-003
33049	109.857338	6.317847252	118.0104599	-3.809968242e-003
33050	105.6558456	5.983569145	116.8781433	-3.881731769e-003
33051	97.82228851	5.979495049	123.4511337	-3.914712928e-003
33052	102.1951828	6.345577717	125.0936737	-3.82765918e-003
33053	102.0014725	6.000227451	120.3234634	-3.893176792e-003
33054	93.31555176	5.940721035	126.3554916	-3.937081434e-003
33055	97.63996124	6.300631046	128.0671997	-3.856409108e-003
33056	93.10605621	6.283188343	131.1674805	-3.878376912e-003
33057	88.7690506	5.918408394	129.2879181	-3.957339097e-003
33058	79.47551727	5.9124856	135.1228943	-4.002139904e-003
33059	83.70952606	6.264068604	137.1107483	-3.92360054e-003
33060	84.13985443	5.906152725	132.1848907	-3.978773486e-003
33061	74.61672211	5.906945705	137.7950897	-4.033073317e-003
33062	78.84962463	6.265562534	139.9807587	-3.947939724e-003
33063	69.67964172	5.889754295	140.14151	-4.070163239e-003
33064	73.84228516	6.251172066	142.5088196	-3.980662208e-003
33065	64.87284851	5.867409229	142.1552124	-4.109444562e-003
33066	68.94339752	6.243270874	144.8466949	-4.012855701e-003
33067	60.14475632	5.813409805	143.5617065	-4.153065849e-003
33068	64.13279724	6.218682766	146.7466431	-4.04962711e-003
33069	54.66274261	6.133259296	149.5333405	-4.135193303e-003
33070	51.09102631	5.750022888	146.27005	-4.237027839e-003
33071	55.51951218	5.753581524	144.6902771	-4.199610557e-003
33072	45.69763565	6.211952686	153.4136047	-4.168489017e-003
33073	42.51707458	5.866321564	150.3498383	-4.283938557e-003
33074	46.80252838	5.805463314	148.3544006	-4.263831768e-003
33075	33.3915062	5.910780907	153.1456451	-4.338564351e-003
33076	36.36363602	6.250019073	156.317276	-4.211816005e-003
33077	37.96510696	5.884950638	151.7785034	-4.311916884e-003
33078	28.91923332	5.909277439	154.035675	-4.369770177e-003
33079	31.72682571	6.285007477	157.7131195	-4.227727652e-003
33080	30.9756813	5.594106674	149.9977875	-4.420606885e-003
33081	26.99661446	6.245647907	158.155838	-4.273225088e-003
33082	24.28890038	5.861139297	154.2875977	-4.418461118e-003
33083	17.28675842	6.214696884	159.1690674	-4.348926712e-003
33084	14.65958691	5.849628925	155.368515	-4.500223324e-003
33085	19.54636002	5.846584797	154.7951965	-4.459652118e-003
33086	7.1697402	6.210035801	159.8933563	-4.420905374e-003
33087	9.693333626	5.849101067	155.751297	-4.542253446e-003
33088	4.749401569	5.846291542	155.9488068	-4.579546861e-003
33089	-3.047787428	6.219211102	160.1254425	-4.469612148e-003
33090	-5.322452068	5.857620716	156.0575409	-4.629172385e-003
33091	-0.2199847102	5.851661205	156.0812378	-4.607990384e-003
33092	-15.9254446	5.860735893	155.3691864	-4.649176728e-003
33093	-13.71496201	6.220343113	159.578537	-4.495084286e-003
33094	-10.56070232	5.857238293	155.7864532	-4.64429846e-003
33095	-21.36130333	5.855327129	154.6542664	-4.645847715e-003
33096	-19.20119095	6.220231533	159.0104828	-4.496103153e-003
33097	-24.75117493	6.206752777	158.0922699	-4.495145753e-003
33098	-26.76417732	5.833544731	153.5629883	-4.639279563e-003
33099	-37.33317947	5.777033329	150.6854706	-4.609294701e-003
33100	-35.67412567	6.163832188	155.5079803	-4.481350072e-003
33101	-32.08541489	5.803105831	152.1899109	-4.626952577e-003
33102	-42.54579544	5.765470982	149.1616974	-4.588171374e-003
33103	-41.00378418	6.145134926	153.9757843	-4.469421692e-003
33104	-46.31761551	6.14076376	152.4113159	-4.451628774e-003
33105	-47.81766129	5.774634838	147.6649628	-4.560725298e-003
33106	-57.18619537	6.174038887	149.0666962	-4.389322363e-003
33107	-53.22909927	5.801976204	146.1298981	-4.522990901e-003
33108	-79.65350342	5.877305984	134.56073	-4.32548672e-003
33109	-79.24291992	6.21927309	139.1769409	-4.249748774e-003
33110	-74.7668457	5.864182472	137.1685028	-4.35756566e-003
33111	-84.3135376	5.882836342	131.7644806	-4.300883971e-003
33112	-84.18641663	6.234116554	136.4343262	-4.222088493e-003
33113	-79.923172	5.5385952	129.9098816	-4.352698103e-003
33114	-88.8660965	6.239762783	133.5076141	-4.202861805e-003
33115	-88.75232697	5.883945465	128.8315277	-4.284001887e-003
33116	-97.56136322	6.243017673	127.3367691	-4.182511941e-003
33117	-92.96315002	5.884960175	125.8409576	-4.273253959e-003
33118	-96.99197388	5.882064819	122.7212524	-4.268283956e-003
33119	-104.5364151	5.855556011	115.9620132	-4.279494286e-003
33120	-105.5896759	6.231654167	120.5979614	-4.187028389e-003
33121	-100.8567581	5.871968746	119.4172592	-4.270489793e-003
33122	-108.3312912	5.849654675	112.3329926	-4.29448951e-003
33123	-109.3247604	6.215551853	116.9816895	-4.200846422e-003
33124	-112.1719818	5.852014542	108.5361099	-4.317731131e-003
33125	-113.2601013	6.216994762	113.1981735	-4.217841197e-003
33126	-115.8816071	5.854587078	104.609314	-4.349067342e-003
33127	-117.0735321	6.215326786	109.2228012	-4.243414849e-003
33128	-119.5990372	5.866584301	100.547348	-4.386025481e-003
33129	-120.8322296	6.219467163	105.1185684	-4.274334293e-003
33130	-123.1985016	5.882803917	96.39847565	-4.428108688e-003
33131	-124.5547638	6.231632233	100.8914413	-4.309088457e-003
33132	-126.5581207	5.894887447	92.17334747	-4.475560039e-003
33133	-128.0983887	6.246399403	96.62051392	-4.347506911e-003
33134	-129.690033	5.902735233	87.86855316	-4.527673125e-003
33135	-131.402771	6.254462242	92.22955322	-4.392370582e-003
33136	-132.6013489	5.909597397	83.55428314	-4.582217894e-003
33137	-134.4610443	6.261099339	87.84342194	-4.439524841e-003
33138	-135.2888489	5.91619873	79.27480316	-4.636159167e-003
33139	-137.3270721	6.26857233	83.4487915	-4.486624617e-003
33140	-137.8312073	5.932728291	75.15351105	-4.683072213e-003
33141	-139.9658051	6.274091721	79.06542206	-4.532895982e-003
33142	-139.8535004	5.91918993	70.9862442	-4.734975286e-003
33143	-142.4750061	6.290375233	74.8311615	-4.569981713e-003
33144	-144.4717102	6.260401249	70.15494537	-4.624601919e-003
33145	-150.9275055	6.221615314	53.65402985	-4.733487032e-003
33146	-148.1232452	5.860705853	49.52376556	-4.888844211e-003
33147	-146.3167877	5.882565022	55.32718658	-4.865555558e-003
33148	-151.9978485	5.887464523	37.19573593	-4.896144383e-003
33149	-154.9448547	6.238456249	41.3397789	-4.747504834e-003
33150	-150.0978394	5.868173122	43.47302246	-4.898482934e-003
33151	-153.463501	5.890333652	30.75514793	-4.893389996e-003
33152	-156.8110199	6.262479782	34.80485535	-4.738095682e-003
33153	-148.9734192	5.548296928	33.24476242	-4.99660382e-003
33154	-154.4072113	5.87144804	24.2724781	-4.891891964e-003
33155	-158.0018311	6.24676609	27.95407104	-4.740593489e-003
33156	-155.0461426	5.851160049	17.8980484	-4.884099588e-003
33157	-158.6458435	6.2123909	21.37851524	-4.744296893e-003
33158	-150.8479156	5.514348984	20.59690857	-4.987319e-003
33159	-159.2250519	6.198180676	14.93736839	-4.734627903e-003
33160	-155.5347443	5.841760635	11.64696503	-4.867533688e-003
33161	-156.0278473	5.846895695	-0.1133094952	-4.798282403e-003
33162	-159.9575195	6.20331955	2.709936142	-4.677148536e-003
33163	-155.8871307	5.843490601	5.654211044	-4.836522508e-003
33164	-155.9049683	5.845359802	-5.741322994	-4.757740069e-003
33165	-159.9813385	6.206203938	-3.13576746	-4.640238825e-003
33166	-155.5504456	5.840041637	-11.16876125	-4.714123905e-003
33167	-159.77005	6.205774784	-8.711442947	-4.602157045e-003
33168	-151.7312012	5.48940897	-8.340695381	-4.819935188e-003
33169	-155.0723267	5.838526249	-16.36894417	-4.670143593e-003
33170	-159.3484344	6.202867508	-14.15082455	-4.563479219e-003
33171	-158.8200989	6.204800129	-19.3679657	-4.525138065e-003
33172	-154.4535828	5.838537216	-21.43595695	-4.629448056e-003
33173	-152.8152771	5.84403038	-31.33924866	-4.562925547e-003
33174	-157.3392029	6.212611675	-29.50751114	-4.459267482e-003
33175	-153.7105408	5.841659546	-26.44657516	-4.593736026e-003
33176	-152.2050781	5.879804134	-35.96718597	-4.525093827e-003
33177	-156.4152832	6.217506886	-34.31809235	-4.430418368e-003
33178	-155.5311737	6.23233223	-38.80049515	-4.400279839e-003
33179	-147.7835846	5.561033249	-38.76775742	-4.563380498e-003
33180	-151.4683228	5.913108826	-40.42382813	-4.486660939e-003
33181	-149.0459595	5.923995495	-48.99173737	-4.417051561e-003
33182	-153.3157043	6.264660358	-47.98967743	-4.330712836e-003
33183	-150.3236389	5.916938782	-44.6426506	-4.453946836e-003
33184	-147.0357971	5.885692596	-53.48958206	-4.390972201e-003
33185	-151.7658081	6.262266636	-52.6067009	-4.299487919e-003
33186	-149.6799927	6.218902111	-56.95841599	-4.284298047e-003
33187	-145.0751648	5.855844021	-57.6996994	-4.365742207e-003
33188	-146.2404633	6.251459122	-66.15268707	-4.211143125e-003
33189	-141.559021	5.885970116	-66.65341187	-4.295381717e-003
33190	-143.5220337	5.878757477	-62.11106491	-4.329593387e-003
33191	-141.6256256	6.242184639	-75.31358337	-4.150753375e-003
33192	-139.2752228	5.87842989	-71.11695862	-4.264746793e-003
33193	-136.8846741	5.876646996	-75.5747757	-4.23168391e-003
33194	-131.4361877	5.857958317	-84.30892944	-4.168959334e-003
33195	-136.249115	6.228043079	-84.35977173	-4.092533607e-003
33196	-134.2509003	5.867260456	-79.95476532	-4.200045951e-003
33197	-128.4844971	5.856350899	-88.71059418	-4.136848729e-003
33198	-133.2926941	6.222509384	-88.848526	-4.063572735e-003
33199	-126.6722641	5.498905182	-84.13881683	-4.194564186e-003
33200	-125.3696136	5.858467102	-93.10055542	-4.104328342e-003
33201	-130.1430817	6.22103548	-93.37353516	-4.033457953e-003
33202	-122.1400223	5.866590977	-97.44503784	-4.07062564e-003
33203	-126.881279	6.224886894	-97.82880402	-4.002185073e-003
33204	-123.5275726	6.235603333	-102.2146225	-3.969583195e-003
33205	-118.8274918	5.881074905	-101.7079468	-4.036199301e-003
33206	-107.7260437	5.859972	-113.0735397	-3.966652323e-003
33207	-112.4794159	6.231580257	-114.1979446	-3.89959733e-003
33208	-111.6153259	5.879304886	-109.5458603	-3.981393762e-003
33209	-108.5270462	6.216243744	-117.7324295	-3.892197972e-003
33210	-103.8283691	5.844858646	-116.4355316	-3.960733768e-003
33211	-96.08911133	5.826870918	-122.643425	-3.970311489e-003
33212	-100.7739258	6.204179764	-124.2633667	-3.894477384e-003
33213	-99.95944214	5.837086678	-119.659668	-3.961832728e-003
33214	-92.73051453	5.866182804	-125.7511139	-3.977028653e-003
33215	-96.88716125	6.197709084	-127.2280197	-3.905288875e-003
33216	-93.43928528	6.23154068	-130.2372894	-3.908615094e-003
33217	-89.3740387	5.907545567	-128.7226563	-3.984143492e-003
33218	-87.6686554	5.54837656	-124.9510956	-4.012303893e-003
33219	-81.87905884	5.915220261	-133.7159576	-4.022594541e-003
33220	-85.8935318	6.254403591	-135.6284332	-3.936463501e-003
33221	-85.6890564	5.897671223	-131.0725861	-4.001263063e-003
33222	-77.4141922	5.901518822	-136.1732941	-4.058061633e-003
33223	-81.68022156	6.278572559	-138.5128632	-3.956885077e-003
33224	-72.83216095	5.843962193	-137.9488983	-4.104258958e-003
33225	-76.97654724	6.231890202	-140.6004486	-4.003148526e-003
33226	-68.38928223	5.834173203	-140.0821991	-4.156210925e-003
33227	-72.42796326	6.199584961	-142.6003418	-4.053972196e-003
33228	-67.60492706	6.201318264	-144.970047	-4.110245034e-003
33229	-63.48728943	5.842758656	-142.4765472	-4.224076867e-003
33230	-56.11301041	6.202302456	-149.8049316	-4.261352122e-003
33231	-57.72278976	5.840085983	-144.8755188	-4.311343189e-003
33232	106.1021881	2.117684126	4.286954403	1.933301101e-003
33233	101.7391663	1.87637496	8.919086456	3.67405056e-003
33234	102.3173065	1.887339234	-6.848228164e-003	3.521814477e-003
33235	50.89039612	1.753247142	-86.0760498	5.839916877e-003
33236	57.02338409	1.992548347	-87.0968399	3.871501423e-003
33237	66.14764404	2.689512253	94.36342621	3.415150568e-004
33238	60.06402969	2.467889786	94.31661987	1.344210352e-003
